"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
-4.7469,0.8561,1.0301,4.5908,-0.0011,-3.9059,0.1216,5.1325,4.4653,-0.6015,8.8,4.373,-3.4459,-15.4239,6.8553,1.4569,1.2606,-1.0208,2.6258,4.8043,6.3674,0.7456,0.2798,-6.6948,3.3297,1.7595,-4.2072,-6.9989,0.5747,2.0839,3.4753,-1.4387,2.0594,1.3594,-7.5954,-0.3847,1.2474,1.1645,7.2869,6.2212,0.7216,-2.1849,0.8133,-0.7074,-1.2672,-3.9215,0.3361,4.2367,2.3451,4.3222
2.049,0.857,5.3008,1.2488,-1.9144,-1.6867,-1.7922,1.8039,-6.5817,1.3379,-1.4764,-0.2293,2.1515,-4.9112,-4.4201,-0.7966,-7.0409,2.7789,3.1661,-4.3063,-2.1842,-2.2513,0.4,1.3324,-0.6214,-1.2519,0.0919,-0.8496,1.84,-3.4703,5.4789,-0.8813,1.6765,-5.0373,-7.5172,-0.7634,4.0462,1.089,-1.3635,3.0343,3.0508,-5.3656,10.4669,0.5087,-2.9305,-8.3467,1.8026,5.6044,3.3223,-0.9468
0.3804,0.4973,-2.1231,8.3258,4.8245,-1.7561,-1.3803,2.7095,2.7353,-1.1699,8.1632,1.1516,-4.1954,-9.6838,3.2382,-0.0136,-0.5782,2.4434,3.6843,0.7286,3.8539,4.9842,0.4931,-13.2263,-0.5757,-0.3168,-3.1437,-6.6625,-3.6741,1.1678,3.7101,1.5709,3.2598,1.9691,-5.7447,0.3946,-3.0869,0.5454,5.4389,5.004,4.4295,-1.4585,1.3118,0.2422,-2.5542,-0.6441,-2.9228,3.2331,3.5126,7.3905
-0.9443,2.2545,-0.5839,0.8613,1.4775,-2.3002,2.0431,2.5437,1.7606,0.1288,8.8378,-1.6227,-7.1438,-10.2368,0.5056,-2.6283,1.3276,4.3903,3.3571,2.7662,5.9529,5.9706,3.9549,-5.2522,4.0455,1.1572,-2.5961,-1.7322,-0.4736,0.147,7.7494,-0.4544,3.2237,1.5181,-7.0449,-1.1203,-2.3559,-2.5017,4.5681,2.4635,-3.5409,-1.2871,0.6789,5.5229,-7.5715,-2.0272,1.7917,-1.7062,1.0677,7.6775
5.4519,4.4072,6.513,-0.2561,-1.2181,5.7086,4.3704,-0.6762,2.0458,-2.3998,-0.3387,-1.998,-0.5611,-0.5894,-1.0237,0.0191,3.8995,-3.5568,1.6308,1.14,-4.2883,3.0707,-3.1027,-5.5582,-1.0269,1.1919,7.3829,0.6237,0.9747,6.5463,-5.0049,8.3604,-2.9917,4.2948,-2.5049,5.9259,-8.8437,-7.8281,9.7299,1.6909,2.713,2.9403,0.7272,-5.0397,1.2949,4.3504,3.705,-2.7337,-12.8306,-2.55
5.8455,8.3734,4.294,-5.4033,1.4831,5.1931,0.9002,-1.3266,3.5563,-2.3801,-3.7904,-1.8901,4.0135,-4.3856,5.5094,0.5536,0.2344,-1.3724,0.3054,-0.1278,-4.8557,2.8233,5.9236,0.3477,0.8251,-3.3744,6.8569,-3.2956,-2.3054,4.279,-1.8451,6.696,-6.9887,3.6248,1.3004,-0.8185,-8.7177,-8.7703,7.1991,2.0274,2.405,4.3831,4.5767,-4.7791,-1.7256,2.2145,10.1037,-7.503,-10.6468,-4.7946
-4.5441,1.8366,-3.5761,3.3996,1.4146,-3.4127,1.2728,1.7107,-1.1854,2.0047,4.8083,5.9754,-4.3091,-7.4483,5.8305,-0.9106,-2.1692,6.3614,3.9934,0.3404,2.4966,1.8419,-2.4318,-5.5966,6.2729,-1.3025,2.2289,-4.9239,-1.2819,0.8794,7.3027,0.8206,-0.1246,-0.416,-3.8228,-1.1789,-0.8959,0.3115,4.2137,0.1187,-2.5504,-0.0026,-1.8759,3.6647,-4.5729,-4.1341,-1.4716,3.7375,2.4424,3.6181
4.6287,-1.7813,-0.3669,1.3125,-1.9416,-1.3362,-1.3403,-0.0406,0.2955,-2.5447,0.8349,-1.1187,-1.9302,-2.0101,-0.6489,-2.6586,-2.4692,10.9354,0.6768,-2.0182,0.3865,-1.908,-4.712,-0.9462,-0.7925,-4.652,-1.2466,-8.2139,4.6998,-0.7432,8.9469,-1.1313,1.9265,-3.4408,-6.6358,1.5994,9.0692,-1.8833,-2.7298,-0.1418,-1.9825,-4.6353,7.988,-1.6642,-8.0874,-5.3322,-1.0153,6.404,2.5902,1.1867
2.8369,8.5299,6.0139,-1.9284,2.3013,3.5277,6.5849,0.6785,1.1647,-3.9513,-6.4413,0.6377,3.1316,0.809,4.3368,-0.8947,-1.5909,-4.5968,1.7206,4.5641,-7.7771,-1.5714,2.3376,-0.0683,-0.0584,1.5464,2.0413,0.4041,-1.9996,2.7667,0.0302,7.5046,-4.9317,5.2735,-3.115,3.2258,-5.3654,-8.8379,5.8488,0.669,2.3052,0.8959,1.8897,-4.7115,-3.8909,0.4316,3.2773,-5.205,-5.9465,-7.3538
2.4714,3.1325,9.4223,-4.004,-4.0977,1.0651,-0.4206,-1.8226,2.2047,0.008,-4.3026,1.7066,5.4419,0.1791,-1.3301,0.8994,-0.5736,-2.0321,-0.3726,3.084,-8.9206,3.2399,0.7861,-3.4082,-3.3382,-1.6164,3.8817,1.4718,0.3679,1.2984,3.6128,4.679,-5.269,3.4844,-1.0076,0.9896,-6.3367,-8.3636,1.6459,2.2014,2.0539,3.1636,1.4617,-6.1706,-4.1192,3.1557,5.3069,-6.6938,-10.7888,-5.3374
-0.8193,1.9981,-4.0942,10.3595,-1.5642,-4.5277,1.9737,4.1453,1.1107,0.4472,7.5908,4.5288,-3.995,-5.6202,4.6117,-2.4911,-0.3376,1.4691,5.6004,-0.2455,1.6564,2.9569,-0.3384,-9.1315,4.2636,0.6103,3.1888,-6.4241,0.6928,-0.5029,2.5216,1.3287,3.2716,1.1397,-5.6749,0.2571,-0.6319,-3.4852,5.596,4.3334,-0.2386,-1.1214,1.0372,2.6128,-0.3563,-4.3004,-0.0128,3.8951,-0.6678,4.826
2.2198,6.288,5.3582,-4.6856,-0.803,1.8269,1.2364,-1.6033,6.3627,-4.5386,-2.8397,-2.2545,2.1208,0.4386,1.6433,3.3052,-3.9605,-4.2409,-0.227,-5.1528,-6.2259,4.5504,3.8683,-2.6732,2.6328,1.7657,4.5517,-0.4605,3.8581,-0.293,-1.831,7.368,-5.7034,2.5351,-1.3772,4.0852,-6.2586,-8.1631,10.8862,0.9555,6.249,-0.5565,1.6592,-10.0939,0.3258,0.5931,2.8229,-5.8547,-9.7838,-2.6435
6.2468,-2.2306,5.4909,1.5488,-1.3087,4.9645,-2.8576,1.9713,-5.4556,-0.1328,-4.2509,0.2433,1.52,-5.1619,-4.88,0.0045,-4.6347,9.2027,-0.1626,0.5998,1.2956,-1.5449,-1.7302,-2.8719,-1.8684,0.06,-3.9684,-1.029,-0.4943,0.5974,6.0155,-3.834,4.5679,-3.9479,-6.9083,0.6995,5.7245,-1.4322,-0.4262,1.1696,0.0796,-5.4275,4.2034,0.2423,-7.1372,-7.8085,2.3535,9.5487,6.1212,-0.5283
1.8111,5.3487,7.3099,-5.0973,1.3493,3.8851,-0.5004,-2.0665,2.7358,-1.9405,-4.241,-1.6212,2.3215,-3.4475,6.4487,0.508,-0.196,-3.1656,-0.6918,-1.4696,-7.1385,4.125,-0.3636,-4.7918,-0.0063,0.7137,0.3543,-0.1708,1.8869,1.5308,-3.018,5.5064,-1.592,2.3777,1.7334,-2.0826,-10.4878,-6.2584,12.1277,4.3056,2.7715,2.5671,-0.5555,-4.0747,-1.7127,1.3863,5.3748,-5.4426,-7.6948,-1.5148
-0.741,0.8651,7.0175,4.047,-3.1828,-3.0398,1.2885,-0.3365,-5.4376,-0.2994,-0.917,0.2343,-1.1671,-3.8879,-2.5813,-4.5657,-2.2618,6.4272,-0.3219,-1.0491,-0.9804,-1.352,0.7201,-2.2221,0.4259,-3.6694,-1.5982,-1.9294,2.4879,-4.0752,4.7149,0.5708,2.1266,0.5011,-8.8791,0.0933,6.1404,0.2879,-0.8922,-0.2476,1.4236,-3.9872,7.7702,0.0069,-6.4441,-4.7289,0.851,4.1533,4.9723,0.8335
5.4083,-3.0195,1.7987,3.5659,-4.8721,1.7335,-1.6099,0.1866,-1.7605,-0.8275,1.6966,5.1399,2.0819,-3.8897,-2.9668,0.3072,-2.052,2.756,1.7663,2.0584,-0.1114,1.8683,-3.3404,3.5542,-2.9632,-3.3327,-5.9253,-3.9561,4.6448,-4.5279,5.8772,-3.0761,0.5618,-3.5473,-6.2532,-1.6548,3.6532,-1.5123,-0.0721,0.9674,-0.1639,-4.2159,7.5964,0.0436,-3.7537,-6.9437,2.2717,9.8246,3.0557,-4.5446
4.5102,4.4507,5.4459,-1.4494,-0.8437,1.4607,0.6587,-2.2636,4.5381,-1.4372,-2.2807,-3.38,-1.5488,0.1012,2.1796,-1.3511,0.991,-4.5726,-0.9225,-1.4602,-5.8384,9.5405,0.427,-2.0715,-0.0875,-2.1913,5.7851,-1.406,0.3702,6.4916,-1.6272,8.3019,-4.3014,4.2994,-1.0742,-0.3011,-3.0409,-6.2893,3.7748,-0.3417,3.3783,1.8797,1.4254,-9.8104,-1.3549,0.2989,9.4448,-6.1757,-13.4289,-4.0554
5.9386,8.1428,7.1959,-4.3574,-4.0208,6.1411,3.3909,-1.8473,1.2471,-0.3399,-3.2953,-1.0704,4.5313,-3.1444,2.3562,5.2219,-1.4492,-5.3568,0.3257,-0.9828,-6.0608,3.5516,0.6978,-1.3114,0.3367,-0.4723,0.7161,-5.8303,-1.088,-0.1135,0.5609,9.1631,-4.8157,4.3525,-0.8146,2.0259,-6.6817,-12.1589,6.3702,2.1272,5.2868,-0.0065,0.4596,-3.4512,-1.6651,1.6094,5.5345,-7.8544,-7.1177,-5.4147
-4.4165,0.0704,-4.5919,9.2832,1.156,-6.2125,3.3727,4.736,4.5931,1.1806,6.8215,1.8864,0.4903,-8.8937,5.6496,-0.4856,1.9112,0.5355,5.0331,-0.6386,5.7187,3.4505,-1.6725,-6.6467,4.9738,0.0885,-0.3803,-6.8253,-2.2878,-1.1453,7.3861,-0.9317,2.5442,-2.9586,-3.7455,-4.2931,-2.0772,2.4842,5.1735,2.5067,-1.3026,-0.8276,3.5001,3.6667,-5.2354,-3.0309,1.2482,4.8449,2.336,4.9359
2.8847,-0.9753,0.9654,-0.1487,-2.2462,-3.3286,-0.8806,-1.0355,-5.765,-5.1016,-0.6261,0.893,1.5162,-1.3083,-4.579,-3.3093,-4.3178,9.4815,2.5363,-2.1864,1.5829,-1.238,0.6565,0.579,-2.1435,0.8643,-1.6951,-3.4314,-2.6343,2.6842,5.9733,2.3379,1.4698,-2.9968,-9.472,-0.0559,7.9372,-1.8664,-3.4406,-1.3938,-1.9011,-5.5285,5.4276,0.7334,-6.7631,-4.7177,-3.5789,2.8965,1.111,-1.2005
2.8407,6.974,6.6574,-5.1284,-1.5251,8.1862,3.8169,-0.887,2.5174,-3.8346,-5.3232,-3.5709,-0.8272,0.579,5.3791,1.1561,-0.2721,-1.8327,2.1052,-1.9134,-7.0449,2.9492,-1.8878,-1.9692,1.5871,-2.3684,4.5813,2.149,0.9887,2.6357,-1.0408,3.9435,-5.1622,7.2821,-0.6479,4.0375,-7.7963,-6.3319,7.0536,-0.0377,1.2472,2.717,2.7267,-4.5329,-3.1007,0.7241,4.3438,-8.9311,-10.2697,-3.3922
4.0763,-0.8738,1.3776,3.1575,-6.0841,-4.2198,1.7309,2.3814,-1.8048,0.0218,2.4054,1.9894,3.0506,-4.5086,-2.9384,-4.5883,-4.3309,8.5876,1.8872,0.7601,0.1723,-1.4641,-1.1306,-3.2309,-4.9813,-5.2824,-1.577,-3.093,4.2564,-0.9023,5.3605,0.5574,2.1563,-2.5195,-5.4952,0.5226,2.6939,-0.5865,-0.181,2.4566,-1.5099,-0.533,8.1891,1.3781,-6.6912,-6.0343,0.2458,4.7321,5.6752,-2.9275
5.3009,7.2577,7.3148,-2.0075,-1.8013,3.7862,1.9139,-2.1683,5.7791,-0.6891,-3.8373,-0.2786,-1.747,-1.6084,3.3213,1.2883,0.9893,-2.3903,0.259,0.6345,-7.9488,3.8534,-1.2968,-2.0755,-3.0161,-0.0842,3.4656,-2.5942,1.9445,2.696,-2.2172,3.4411,-1.358,5.0033,0.1512,0.537,-6.2521,-6.9408,8.1855,0.2836,3.3808,5.3497,-0.3542,-4.3152,-2.5491,3.4268,4.429,-5.1774,-14.3465,-3.4728
-3.2411,0.7191,-2.5473,7.8533,2.1424,-3.0888,5.1816,5.9986,4.6486,-3.7864,2.951,2.2921,0.059,-7.4485,2.1368,2.4798,-1.355,4.448,2.3717,5.1774,6.6909,2.2156,-4.6885,-8.0816,0.5776,1.7634,2.1115,-9.6258,-2.9099,-0.8683,4.1606,-1.615,1.3281,4.4718,-2.9778,-1.8916,-1.047,2.8495,1.5016,2.2467,-1.8413,-1.3026,5.5854,1.6975,-2.9518,-1.7964,3.6227,5.1726,-4.9835,5.3725
2.7977,-0.0711,1.7029,-1.2074,-3.2561,0.5958,2.2177,1.3166,-2.6198,2.0616,-1.1577,1.4518,0.9133,-2.0115,-0.0304,-1.2654,-7.8489,5.943,0.7907,-1.5509,0.1648,1.5847,2.4021,-0.6481,-0.9389,-1.1212,-2.9084,-3.6249,3.5342,-3.235,5.3222,-2.0157,5.432,0.9498,-11.379,0.0296,4.6984,1.9334,-1.78,1.8494,1.9286,-4.7978,7.5861,2.0059,-5.427,-1.3434,5.8406,4.2869,5.0786,-1.3904
4.1556,-1.8382,3.6667,1.9825,-4.7439,-1.1814,-0.5288,0.6733,-3.6142,-0.2053,1.0474,1.891,0.0919,-4.6935,-2.2248,-1.1173,-3.8577,7.3291,1.3593,-1.7961,-4.6139,-2.2592,0.4199,-0.2565,-1.8955,0.2769,0.9745,-5.264,4.291,-5.0688,5.4534,-0.102,5.8353,2.1227,-7.8981,-2.4347,7.6485,1.1002,-2.9372,-1.3978,1.5554,-0.4295,9.8585,0.7921,-3.9373,-5.5507,1.6082,5.5719,5.053,1.5455
4.4886,1.3771,2.9665,5.2811,-4.7192,-3.836,-0.3641,6.0923,-2.0575,-0.9295,-1.4984,-3.0946,1.4403,-7.3072,-1.4345,-4.4024,-6.9017,5.8613,-0.5346,-2.2794,-2.7926,-1.754,2.1946,-3.0067,-2.9268,-1.2061,-5.4096,-4.3307,4.1755,-1.2895,3.7101,0.7364,3.5901,-2.4459,-7.745,3.2334,3.7292,-3.3393,1.5581,0.4055,-2.0095,-2.4419,6.9183,-1.2909,-5.9972,-4.1942,4.5859,7.664,5.056,-0.8106
2.8948,-0.5153,2.1293,5.512,-3.9025,-1.645,-2.1803,-0.3803,-2.3622,0.4339,-1.2538,-2.3128,-0.6109,-5.0193,-1.9481,-6.1497,-6.8702,9.097,1.4862,-2.9435,-2.9619,-3.186,1.6639,2.2622,-2.8194,-4.6321,-4.0535,-2.3775,4.0547,1.1192,5.0003,-1.6195,2.3181,-1.8691,-7.9779,-1.4447,4.1706,0.5723,1.6249,-0.8044,-2.9181,-0.6719,9.0151,-1.979,-9.8375,-4.5668,0.6487,6.0371,5.5329,-0.0608
-3.747,2.414,-4.9319,5.7135,-2.3945,-1.4369,1.8246,3.9365,3.0341,-1.8662,4.8233,2.2261,-3.4702,-5.4162,7.5132,-1.0486,0.8994,3.5698,0.295,-0.6364,4.7355,4.5613,3.9414,-5.7684,0.0206,-1.6616,3.6224,-3.9011,-1.8362,-0.845,5.5227,-5.2021,-1.3725,0.9804,-5.8459,-2.833,-2.1418,-1.5287,2.5454,6.5521,-1.5992,-0.2691,3.6849,1.5358,0.0126,-3.3656,0.0615,4.657,1.1328,6.3254
3.9007,7.1843,5.909,-3.7981,-2.1994,5.4387,0.6167,-2.96,3.7319,-1.6047,-2.501,-0.5858,3.4715,0.2732,3.8633,-2.6639,-0.6863,-1.8206,-0.1422,-1.1602,-5.4315,4.1499,2.7756,-0.5935,0.4242,-2.2618,6.7796,-3.6266,1.3928,1.9824,-2.0448,5.0784,-1.4288,3.3184,0.5721,5.4922,-8.6062,-7.9102,7.4292,3.0632,0.9394,2.8066,0.228,-2.8496,1.4328,2.2271,2.1363,-4.6934,-6.9576,-4.1481
4.0447,-3.3574,0.9399,2.0977,-5.4443,-1.734,2.7749,4.72,-0.8177,-0.3319,0.8457,-0.0537,2.7228,-1.5351,-3.7579,-4.3887,-9.8581,8.3958,3.8762,-1.7249,2.2546,-1.0872,-0.4781,-1.7607,-5.3199,0.955,-2.7603,-1.3714,0.883,-2.6329,8.4951,2.7015,2.3169,-0.87,-9.4027,1.9878,2.6654,-0.6798,-4.6464,1.1633,-0.0728,-4.5722,10.2929,0.3172,-3.8975,-7.4821,0.727,2.7317,4.8581,-1.2856
7.3629,-1.7801,-0.8631,2.312,-2.9015,-0.6606,1.3814,1.2242,-9.7338,1.0419,-0.3748,4.7625,-2.7236,-5.6843,-1.5919,-2.2872,-3.4685,6.5984,1.1315,0.4358,-1.549,-0.3403,-0.9352,0.6463,-3.0999,-2.6004,-6.7642,-2.0308,0.6621,-2.9189,6.121,1.2219,3.5859,-0.3284,-11.6341,0.4675,1.2797,2.2497,-1.3102,-0.0161,-0.8866,-4.9895,5.9977,-3.9456,-6.4652,-5.5093,1.2656,7.4607,5.0291,2.2031
7.2611,7.3337,7.1764,-2.7775,-3.1244,6.5641,8.6391,-0.7073,3.494,-1.9411,-7.0897,-3.0844,2.4615,-4.4588,2.1816,3.8744,-4.6721,-3.1969,1.509,-2.8116,-6.1443,-0.7205,-2.243,-0.2372,-3.4702,-2.8035,0.4949,-0.695,-0.0962,-0.0494,-2.233,5.9662,-2.9974,5.9814,-1.554,3.1372,-11.1121,-6.3331,7.3297,-1.3838,0.9046,2.1239,0.2987,-6.5663,-3.9307,-0.001,7.7321,-6.7883,-12.4741,-6.0867
-3.8359,-0.6519,-6.1175,5.049,2.4028,-1.0545,0.3685,3.6357,1.3166,-1.469,9.6837,1.5981,0.4055,-9.3205,2.5468,3.0378,0.596,7.6732,-0.1181,3.4722,2.5929,2.049,0.1954,-7.6475,5.1263,2.1951,-0.9077,-8.5838,-1.9951,4.7866,0.7793,-3.5283,-1.8734,-0.2307,-3.1745,-0.7973,-0.2265,-0.313,4.0014,6.0625,-6.0415,0.4982,-0.8223,-0.2569,-1.4076,-1.135,-0.1107,2.4091,0.5253,1.4291
-2.7956,-0.2366,-4.2395,7.3656,1.5698,-4.2989,-0.1037,2.5372,3.9698,-0.3416,9.0817,6.0726,-1.2537,-10.1915,5.3705,2.1046,0.2119,-1.9307,2.1577,2.3333,3.2193,1.563,1.0661,-7.9403,1.5626,3.3524,-1.9384,-1.681,-4.6325,3.0587,5.6818,0.2205,5.6214,-2.3913,-5.0074,-0.364,-2.5381,1.8318,6.2456,3.2148,0.6933,-0.7236,4.8259,0.6372,-3.3827,-6.5948,0.6111,4.3271,-2.1221,2.5676
1.4267,-0.6762,6.1701,0.0393,-5.1621,-0.223,-3.8798,2.6891,-2.2684,0.4813,1.3734,1.9882,0.6382,-6.7807,-2.2007,-1.7651,-4.5166,9.9703,-0.9798,0.9601,-1.6832,-1.3144,0.7737,-3.8165,-2.7102,-3.0054,-5.9134,-4.0649,6.7026,-6.4581,5.314,0.6607,5.1161,-2.5928,-8.4071,1.3624,3.9545,2.3536,-3.1977,0.4481,-0.3487,-5.1312,7.6995,2.3938,-5.8516,-5.8359,3.9631,6.7441,7.1674,0.9922
5.9847,5.4851,7.8356,-3.0307,-2.7963,6.3264,3.7818,-1.1923,2.6551,-3.5678,-0.6588,-3.1852,0.4142,-4.267,2.881,1.2467,-0.6503,-5.6018,1.2254,-3.0935,-6.3147,4.6081,-0.845,-1.8945,4.6185,-1.6622,4.8691,0.0953,3.1603,2.4666,1.2738,9.1526,-4.4652,1.5892,-2.0613,2.1204,-10.0371,-7.4247,4.2443,2.7786,7.426,2.567,0.0055,-7.1767,-1.3923,-1.8561,2.9354,-4.8784,-6.2935,-2.0651
2.9002,2.6729,4.6845,1.4779,-4.2011,0.0022,0.4152,2.5763,-4.9951,-0.711,0.8885,-1.4337,-0.3139,-1.0207,-4.3506,-1.7649,-5.5624,9.1066,1.0978,-2.1663,-2.2117,-2.3044,0.1809,-1.299,-3.765,-1.3924,-5.0721,-2.0296,5.1991,-2.0438,7.1639,2.3025,1.6198,0.8175,-10.2449,-2.3489,-0.2283,-3.086,1.7068,1.0506,-1.018,-4.2466,8.6594,1.9525,-7.6868,-8.4985,5.2478,6.9289,5.1566,-1.5762
-2.1153,1.0962,-4.4336,4.8144,0.374,-4.3626,1.5277,6.941,4.2385,1.6389,10.1443,0.05,-0.3441,-8.3284,4.0703,2.5014,1.2253,4.2955,2.9157,4.057,5.256,3.3401,0.5239,-4.8446,6.4444,2.4447,-4.6735,-1.9788,-4.6489,2.4585,5.7942,0.5568,-0.0628,-0.4635,-6.5019,-0.8901,-2.6228,-0.6735,7.0409,0.275,-3.6641,-1.7136,2.2804,2.0113,0.7598,-3.3934,3.6138,0.5273,1.1462,3.1681
-4.8821,2.4844,-4.9326,7.6326,0.3272,1.5526,-0.2601,1.0952,5.3286,-5.1746,9.9754,2.583,-0.7163,-9.9745,4.6333,-2.965,-1.1068,3.9473,5.7138,2.2313,3.9008,1.721,-2.0357,-9.8164,-1.181,-3.0412,-5.6403,-7.5006,1.0758,2.7002,1.9452,-3.0427,-1.0487,1.7206,-4.2441,-1.0996,-1.784,-3.2067,6.0184,1.7953,-1.2907,-0.9124,5.4765,1.1023,-1.9993,-3.089,2.7714,3.0947,-2.1061,-0.1331
0.9717,-3.6222,3.2768,2.0242,-5.3929,1.2812,-1.0979,3.6507,-4.9112,3.8961,0.145,2.1872,3.374,-0.3846,-5.6946,-2.7654,-6.3397,14.0724,2.2946,-5.933,-2.5473,-6.0377,-1.8127,-0.5242,-5.5696,-1.0918,-3.5407,-3.344,1.516,0.4429,2.4816,2.1503,1.0157,-1.0714,-12.1526,-0.04,3.045,-0.4586,-0.9602,-1.6356,2.327,-1.983,4.1409,-1.9259,-9.0362,-4.2103,3.4955,4.6446,2.6152,1.062
4.8259,-2.7616,3.2692,7.3051,-4.7653,-0.6044,0.9741,4.0282,-2.0186,-1.0797,1.9828,3.5178,0.5116,-3.0879,-5.8271,0.2138,-8.24,7.8222,3.5434,-0.0712,-0.7656,-0.5321,5.1917,-0.804,0.2213,-1.6417,-2.1672,-0.7616,2.4205,-3.8303,2.3141,-2.6691,1.2721,-2.898,-9.4835,-3.4132,0.8457,0.8301,0.542,-0.2148,0.3739,-2.404,6.3105,-0.8796,-5.6455,-7.4858,3.1161,3.8404,2.1844,-1.0127
1.9373,-3.016,6.5264,-0.3114,-2.499,1.0379,-1.8302,0.363,-5.2463,1.2693,-2.165,-1.4021,3.2016,-5.6725,-1.7415,-2.8689,-4.1926,11.1115,-1.0281,-4.0974,-1.1875,-3.0328,2.9551,-1.4667,-3.0568,-2.5301,-4.2599,-0.5044,3.1593,-2.3273,5.0445,4.3577,5.7385,-0.7977,-11.1952,-1.0904,2.5956,-4.7929,-3.141,-0.0356,-1.8932,-2.838,4.4918,-1.8546,-8.5498,-7.3736,0.9537,7.7074,4.5904,-0.1846
-0.4615,0.0032,1.3704,-2.7338,-2.0559,2.3767,-4.9046,5.164,-5.6596,-1.2063,1.3603,-0.6123,1.1558,-5.258,-2.7474,-1.9106,-2.0733,5.5945,1.7768,1.8599,-2.135,-0.6377,-0.3189,-2.4712,-3.0296,0.6703,-2.1364,-0.2126,1.2242,-2.8345,5.3764,1.1971,6.9158,2.1259,-11.0981,1.677,4.1945,0.5223,-0.9485,0.8039,2.7957,-4.9169,7.0694,3.5036,-5.4778,-2.8797,2.3951,6.8303,8.0241,0.9132
5.3873,4.2925,5.1692,-2.3671,-2.262,5.0709,2.8068,-0.1023,5.1627,-5.4188,-6.1023,-7.259,6.2714,-0.3072,6.0963,2.9308,-1.3399,0.1066,1.7185,-1.55,-6.1764,1.7814,-0.2011,-2.0608,0.7879,0.2666,3.5607,-1.9632,3.045,0.2486,1.7694,6.4496,-2.3159,4.9448,1.1189,-2.3262,-8.273,-6.0937,10.6688,5.5131,-0.1223,0.8784,0.2522,-7.0897,-1.2662,3.8976,7.7921,-6.2461,-8.7909,-7.4383
-3.0918,-1.0401,-6.2257,2.1779,5.5233,0.2229,0.6514,2.0719,-1.9222,1.0224,6.4867,-1.8837,-1.9521,-8.7104,3.2544,4.116,-1.4607,3.879,3.3339,2.3905,4.1689,6.9034,-0.2974,-13.0035,-0.2187,1.6191,-0.4578,-5.6139,-0.9818,-3.6995,4.4552,-0.4368,1.6783,1.1423,-2.8451,1.1498,-1.8207,-0.0742,0.2695,3.516,-0.9388,0.2549,0.8411,-1.8422,-0.822,1.4822,-1.2215,4.6678,1.8062,3.5887
-0.0068,2.7575,3.834,-6.0262,-3.155,5.0574,0.5334,-1.6418,4.6542,-3.1601,-0.8849,-1.7951,5.1021,-2.0705,2.4228,-2.1184,0.0959,-1.1764,1.7326,-4.5068,-8.0341,2.1403,1.4331,-2.2542,1.1202,-1.2777,8.448,-0.848,4.2018,0.1626,-1.1475,5.9354,-0.8981,3.319,2.3591,-1.1315,-6.9901,-9.4715,5.9379,0.028,4.0842,4.0215,3.8605,-7.3715,-2.009,4.7274,6.2471,-4.2693,-7.512,-6.7232
3.2497,-3.0255,0.2204,2.9654,-1.2631,-0.7252,-2.6466,-3.2318,-3.2685,0.8055,-1.9718,2.2608,-1.669,-3.6942,-1.8246,0.2973,-7.2374,11.5447,1.1401,4.0635,-2.8294,-2.478,-0.4699,-1.1126,-4.2731,0.6045,-7.9655,0.6301,1.3685,-2.5178,5.9255,2.8432,4.6478,-1.3646,-10.2926,0.323,2.3253,0.8801,-4.07,1.1933,3.5973,-5.8258,3.7127,-1.1495,-7.4694,-4.5104,-0.3057,4.5645,4.2717,2.8891
7.5309,-3.187,3.0234,2.001,-5.3302,0.3426,0.0697,0.6246,-6.3786,-3.0147,-1.4001,-1.203,0.5414,-3.4691,-4.6226,-5.2701,-6.6704,15.2722,1.5218,-1.4216,-2.7324,-3.413,0.0177,6.3343,-3.867,-1.2722,-4.0384,-2.3899,2.4162,0.2874,4.8651,1.0703,4.4928,-2.1719,-9.1674,-4.183,5.9299,-2.1467,-0.4043,0.2739,-2.9656,-4.9509,10.5148,-0.3131,-6.8992,-6.5844,4.8604,6.7199,4.0303,-0.3749
1.9261,0.381,1.1625,-0.9001,-1.9844,0.668,2.138,1.7378,1.2529,-1.2352,2.6299,-0.57,1.566,-1.1359,-3.0366,-1.8427,-3.0496,8.8462,-2.292,-3.4754,-0.7523,-0.9389,-2.4739,1.8575,-3.1559,-3.4972,-3.4884,-5.5833,-0.097,-4.1058,8.4301,-1.9803,1.9585,-5.4712,-6.9732,-0.9248,5.1677,0.2615,1.4608,2.1053,0.1987,-6.7482,5.8277,-0.5639,-4.0967,-3.2254,3.854,4.0311,5.2588,-0.2986
5.7227,8.9662,3.131,0.591,-2.6477,8.7971,-3.6165,-2.94,4.934,-1.3763,-4.6981,-1.9241,1.1506,0.3822,4.6859,1.2904,-3.3473,-0.4832,0.4215,1.053,-11.635,7.4654,0.1307,-2.6194,3.3291,-5.339,6.4338,-4.8416,-0.9722,3.6899,2.253,5.8412,-4.2501,5.6439,2.88,0.745,-8.5026,-3.9828,11.3351,-3.0005,4.6448,5.0482,2.0503,-4.3945,-2.4685,2.0823,7.209,-7.4645,-9.113,-0.3713
